URL,https://railway.com/deploy
Title,Railway Marketplace | Railway
"View Template railway-gleam A template for running a Gleam + Mist webserver on Railway. Aleks Rūtiņš 15 Deploy",".virtuoso-grid-item","https://railway.com/deploy/ICq88z|https://railway.com/new/template/ICq88z",0,0,0,0,""
"View Template Apollo Router A high-performance gateway for GraphQL microservices Dylan Anthony 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/A-6SvK|https://railway.com/new/template/A-6SvK",0,0,0,0,""
"View Template Ktor Blog App A simple KTOR Blog server made with Kotlin Shreeman Arjun Sahu 8 Deploy",".virtuoso-grid-item","https://railway.com/deploy/Ty7Bjd|https://railway.com/new/template/Ty7Bjd",0,0,0,0,""
"View Template DandJourney A MidJourney Wrapper named DandJourney! yuexdang 55 Deploy",".virtuoso-grid-item","https://railway.com/deploy/aWVdcq|https://railway.com/new/template/aWVdcq",0,0,0,0,""
"View Template cobol-starter A starter project for cobol Finn 14 Deploy",".virtuoso-grid-item","https://railway.com/deploy/GC5s2A|https://railway.com/new/template/GC5s2A",0,0,0,0,""
"View Template Apollo Server TypeScript Subgraph A federation-compatible TypeScript GraphQL server Dylan Anthony 36 Deploy",".virtuoso-grid-item","https://railway.com/deploy/WdJd2w|https://railway.com/new/template/WdJd2w",0,0,0,0,""
"View Template Agora Node Token Server Token server for Agora SDKs Ekaansh Arora 75 Deploy",".virtuoso-grid-item","https://railway.com/deploy/huuDOY|https://railway.com/new/template/huuDOY",0,0,0,0,""
"View Template Bun + Bao.js A simple Bao.js webserver running Bun Matt Reid 111 Deploy",".virtuoso-grid-item","https://railway.com/deploy/gxxk5g|https://railway.com/new/template/gxxk5g",0,0,0,0,""
"View Template Rust async-graphql Subgraph A federation-compatible GraphQL server implemented in Rust Dylan Anthony 13 Deploy",".virtuoso-grid-item","https://railway.com/deploy/1KF0vV|https://railway.com/new/template/1KF0vV",0,0,0,0,""
"View Template slash-create TypeScript Server A starter template to deploy a slash-create server. Snazzah 2 Deploy",".virtuoso-grid-item","https://railway.com/deploy/GL2qbv|https://railway.com/new/template/GL2qbv",0,0,0,0,""
"View Template slash-create Server A starter template to deploy a slash-create server. Snazzah 5 Deploy",".virtuoso-grid-item","https://railway.com/deploy/h6aVmv|https://railway.com/new/template/h6aVmv",0,0,0,0,""
"View Template DiscordGo A simple Discord bot written in Go opqr 163 Deploy",".virtuoso-grid-item","https://railway.com/deploy/TZ2dBZ|https://railway.com/new/template/TZ2dBZ",0,0,0,0,""
"View Template Hapi A one-click example Hapi server opqr 40 Deploy",".virtuoso-grid-item","https://railway.com/deploy/cixNdw|https://railway.com/new/template/cixNdw",0,0,0,0,""
"View Template Railway Blog The official Railway blog Faraz Patankar 141 Deploy",".virtuoso-grid-item","https://railway.com/deploy/EVFIqE|https://railway.com/new/template/EVFIqE",0,0,0,0,""
"View Template hubert Hubert is the coolest fish Finn 17 Deploy",".virtuoso-grid-item","https://railway.com/deploy/9kDZns|https://railway.com/new/template/9kDZns",0,0,0,0,""
"View Template notebin-bot A discord bot that would create codebins using https://notebin.cf Shaheer 8 Deploy",".virtuoso-grid-item","https://railway.com/deploy/3NbRXM|https://railway.com/new/template/3NbRXM",0,0,0,0,""
"View Template notebin A codebin with syntax higlighting and made with ejs. Shaheer 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/ePrxoz|https://railway.com/new/template/ePrxoz",0,0,0,0,""
"View Template Remix Indie Stack An example Remix paired with a PostgresSQL Database Faraz Patankar 384 Deploy",".virtuoso-grid-item","https://railway.com/deploy/remix|https://railway.com/new/template/remix",0,0,0,0,""
"View Template Beam A simple message board for your organization or project Faraz Patankar 45 Deploy",".virtuoso-grid-item","https://railway.com/deploy/beam|https://railway.com/new/template/beam",0,0,0,0,""
"View Template my awesome template A template for testing things jr's Workspace 1 Deploy",".virtuoso-grid-item","https://railway.com/deploy/QmwYS5|https://railway.com/new/template/QmwYS5",0,0,0,0,""
"View Template Trilium Build your personal knowledge base with Trilium Notes. beuz 22 Deploy",".virtuoso-grid-item","https://railway.com/deploy/jsMnJe|https://railway.com/new/template/jsMnJe",0,0,0,0,""
"View Template C# HotChocolate Subgraph (Annotation) A HotChocolate C# GraphQL server with support for Apollo Federation michael-watson 37 Deploy",".virtuoso-grid-item","https://railway.com/deploy/cJcDcc|https://railway.com/new/template/cJcDcc",0,0,0,0,""
"View Template Graphman + File Server GraphQL API collection generator service using Graphman and Flask. Railway Templates 15 Deploy",".virtuoso-grid-item","https://railway.com/deploy/graphman|https://railway.com/new/template/graphman",0,0,0,0,""
"View Template kill bill Open-Source Subscription Billing & Payments Platform beuz 48 Deploy",".virtuoso-grid-item","https://railway.com/deploy/oeQY9c|https://railway.com/new/template/oeQY9c",0,0,0,0,""
"View Template EdgeDB with separate PostgreSQL EdgeDB template to connect to a managed Railway PostgreSQL instance Ajit Krishna 9 Deploy",".virtuoso-grid-item","https://railway.com/deploy/6AT4wH|https://railway.com/new/template/6AT4wH",0,0,0,0,""
"View Template EdgeDB EdgeDB template based on their Docker deployment guide Ajit Krishna 38 Deploy",".virtuoso-grid-item","https://railway.com/deploy/uDZcDr|https://railway.com/new/template/uDZcDr",0,0,0,0,""
"View Template Postgres Backup to GCS Postgres backups to Google Cloud Storage (GCS) Important River Holdings 5 Deploy",".virtuoso-grid-item","https://railway.com/deploy/tqxaEg|https://railway.com/new/template/tqxaEg",0,0,0,0,""
"View Template Redis Metrics Prometheus Exporter A Prometheus exporter for gathering metrics about your Railway Redis DB matt abrams 8 Deploy",".virtuoso-grid-item","https://railway.com/deploy/73Vsr6|https://railway.com/new/template/73Vsr6",0,0,0,0,""
"View Template Calibre over Tailscale E-book library manager running over tailscale Marty Penner 5 Deploy",".virtuoso-grid-item","https://railway.com/deploy/hWLSF8|https://railway.com/new/template/hWLSF8",0,0,0,0,""
"View Template flowise-nomocodes A template for deploying FlowiseAI with persisted volume. Jasper@nomocodes 221 Deploy",".virtuoso-grid-item","https://railway.com/deploy/fUNRIK|https://railway.com/new/template/fUNRIK",0,0,0,0,""
"View Template Sentence Transformers Model FastAPI server to serve sentence-transformer embeddings Morgan Gallant 25 Deploy",".virtuoso-grid-item","https://railway.com/deploy/oFLL6X|https://railway.com/new/template/oFLL6X",0,0,0,0,""
"View Template WarpStream Agents (Kafka without the disks) Official template for deploying the WarpStream Agents. My Projects 2 Deploy",".virtuoso-grid-item","https://railway.com/deploy/30Xa3Y|https://railway.com/new/template/30Xa3Y",0,0,0,0,""
"View Template KBZ Remember, Grasshopper, coding is as much about problem-solving as Player 2 10 Deploy",".virtuoso-grid-item","https://railway.com/deploy/tUSiyV|https://railway.com/new/template/tUSiyV",0,0,0,0,""
"View Template Quasar Quasar + Vue 3 | Vite | SCSS | Eslint | Pinia | Axios | Vue-i18n | Prettier YAV.AI 44 Deploy",".virtuoso-grid-item","https://railway.com/deploy/iyQgtj|https://railway.com/new/template/iyQgtj",0,0,0,0,""
"View Template Apex Legends Server Status Discord Bot Show the current status of the Apex Legends login/matchmaking servers! Stryder 9 Deploy",".virtuoso-grid-item","https://railway.com/deploy/TxkIsO|https://railway.com/new/template/TxkIsO",0,0,0,0,""
"View Template chatgpt-on-wechat-freely This Template allow you to deploy weChat robot simply. Default use link ai. Jeady5 30 Deploy",".virtuoso-grid-item","https://railway.com/deploy/Fct8Sl|https://railway.com/new/template/Fct8Sl",0,0,0,0,""
"View Template vonage-video-learning-server The Vonage Video Learning Server Chris Tankersley 9 Deploy",".virtuoso-grid-item","https://railway.com/deploy/GHmSB0|https://railway.com/new/template/GHmSB0",0,0,0,0,""
"View Template Database S3 backups A simple script to automatically back up multiple databases to S3. Luke Liasi 54 Deploy",".virtuoso-grid-item","https://railway.com/deploy/U_wjYd|https://railway.com/new/template/U_wjYd",0,0,0,0,""
"View Template Inworld Token Generator The Inworld integration token generation project My Projects 89 Deploy",".virtuoso-grid-item","https://railway.com/deploy/FIgbO1|https://railway.com/new/template/FIgbO1",0,0,0,0,""
"View Template One Time PostgreSQL S3 Backup Backup your PostgreSQL database into a S3 bucket using Railway CRON Mattèo Gauthier 8 Deploy",".virtuoso-grid-item","https://railway.com/deploy/UGKaB8|https://railway.com/new/template/UGKaB8",0,0,0,0,""
"View Template NSQ Realtime distributed messaging platform. T3cH_W1z4rD 22 Deploy",".virtuoso-grid-item","https://railway.com/deploy/okc9Wi|https://railway.com/new/template/okc9Wi",0,0,0,0,""
"View Template GenratrAPI Strong password generator API YAV.AI 18 Deploy",".virtuoso-grid-item","https://railway.com/deploy/s_q0r3|https://railway.com/new/template/s_q0r3",0,0,0,0,""
"View Template Shynet Modern, privacy-friendly web analytics that works without cookies or JS. Mattèo Gauthier 23 Deploy",".virtuoso-grid-item","https://railway.com/deploy/yW3Kos|https://railway.com/new/template/yW3Kos",0,0,0,0,""
"View Template Quart Quart is an async reimplementation of the popular Flask microframework API. jon 26 Deploy",".virtuoso-grid-item","https://railway.com/deploy/fHCvqD|https://railway.com/new/template/fHCvqD",0,0,0,0,""
"View Template kuai-mvp A template to deploy for DApp mvp with kuai 严国宇 20 Deploy",".virtuoso-grid-item","https://railway.com/deploy/KO6Gvb|https://railway.com/new/template/KO6Gvb",0,0,0,0,""
"View Template Flyde Discord Bot ⚡️ Visually build a discord bot, using Flyde - the OS Visual-Programming tool Gabriel Grinberg 16 Deploy",".virtuoso-grid-item","https://railway.com/deploy/I6wHQZ|https://railway.com/new/template/I6wHQZ",0,0,0,0,""
"View Template Litestar with TailwindCSS Litestar is a Python framework for building web apps, ML/AI, and APIs. Jacob Coffee 16 Deploy",".virtuoso-grid-item","https://railway.com/deploy/zx1KGh|https://railway.com/new/template/zx1KGh",0,0,0,0,""
"View Template dyan-up This is an online learning application to Grow up your skills Maroti Uppe 13 Deploy",".virtuoso-grid-item","https://railway.com/deploy/FpQ2va|https://railway.com/new/template/FpQ2va",0,0,0,0,""
"View Template Directus Azure and Redis Quickly deploy directus docker with redis, pg and azure blog storage BlackDahlia 8 Deploy",".virtuoso-grid-item","https://railway.com/deploy/bFcsEC|https://railway.com/new/template/bFcsEC",0,0,0,0,""
"View Template ActiveFence Kicker An endpoint for kicking users with the ActiveFence extension. Max Cobb 2 Deploy",".virtuoso-grid-item","https://railway.com/deploy/piHt63|https://railway.com/new/template/piHt63",0,0,0,0,""
"View Template CyberChef The cyber Swiss army knife. alphasec 22 Deploy",".virtuoso-grid-item","https://railway.com/deploy/qsqC-R|https://railway.com/new/template/qsqC-R",0,0,0,0,""
"View Template MySQL backups to S3 A simple NodeJS application to backup your MySQL database to S3 via a cron. Kirils 13 Deploy",".virtuoso-grid-item","https://railway.com/deploy/GRx3Mi|https://railway.com/new/template/GRx3Mi",0,0,0,0,""
"View Template MySql backups to Cloudinary Node app to backup MySQL database and upload it to Cloudinary. My Projects 24 Deploy",".virtuoso-grid-item","https://railway.com/deploy/mT6Hiw|https://railway.com/new/template/mT6Hiw",0,0,0,0,""
"View Template Actix Sqlx Minimal Actix web application pre-configured with SQLx and database pooling jachii 21 Deploy",".virtuoso-grid-item","https://railway.com/deploy/4lz789|https://railway.com/new/template/4lz789",0,0,0,0,""
"View Template Axum A minimal Axum web server jachii 34 Deploy",".virtuoso-grid-item","https://railway.com/deploy/j-hp3L|https://railway.com/new/template/j-hp3L",0,0,0,0,""
"View Template Actix A minimal Actix web server jachii 35 Deploy",".virtuoso-grid-item","https://railway.com/deploy/yOpd5I|https://railway.com/new/template/yOpd5I",0,0,0,0,""
"View Template notea Your Self-Hosted Notion-Style Note Taking App bam 15 Deploy",".virtuoso-grid-item","https://railway.com/deploy/OhFC4F|https://railway.com/new/template/OhFC4F",0,0,0,0,""
"View Template Firefly-Subconverter Utility to convert between various subscription format LM-Firefly 6 Deploy",".virtuoso-grid-item","https://railway.com/deploy/NNpoFR|https://railway.com/new/template/NNpoFR",0,0,0,0,""
"View Template Botway CE VS Code in the browser, with full packages Abdfn 12 Deploy",".virtuoso-grid-item","https://railway.com/deploy/9wleNz|https://railway.com/new/template/9wleNz",0,0,0,0,""
"View Template Interval Spotify Manager Example Interval app for browsing your Spotify playlists. Dan Philibin 11 Deploy",".virtuoso-grid-item","https://railway.com/deploy/tkbFsY|https://railway.com/new/template/tkbFsY",0,0,0,0,""
"View Template railway-gleam A template for running a Gleam + Mist webserver on Railway. Aleks Rūtiņš 15 Deploy",".virtuoso-grid-item","https://railway.com/deploy/ICq88z|https://railway.com/new/template/ICq88z",0,0,0,0,""
"View Template Apollo Router A high-performance gateway for GraphQL microservices Dylan Anthony 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/A-6SvK|https://railway.com/new/template/A-6SvK",0,0,0,0,""
"View Template Ktor Blog App A simple KTOR Blog server made with Kotlin Shreeman Arjun Sahu 8 Deploy",".virtuoso-grid-item","https://railway.com/deploy/Ty7Bjd|https://railway.com/new/template/Ty7Bjd",0,0,0,0,""
"View Template DandJourney A MidJourney Wrapper named DandJourney! yuexdang 55 Deploy",".virtuoso-grid-item","https://railway.com/deploy/aWVdcq|https://railway.com/new/template/aWVdcq",0,0,0,0,""
"View Template cobol-starter A starter project for cobol Finn 14 Deploy",".virtuoso-grid-item","https://railway.com/deploy/GC5s2A|https://railway.com/new/template/GC5s2A",0,0,0,0,""
"View Template Apollo Server TypeScript Subgraph A federation-compatible TypeScript GraphQL server Dylan Anthony 36 Deploy",".virtuoso-grid-item","https://railway.com/deploy/WdJd2w|https://railway.com/new/template/WdJd2w",0,0,0,0,""
"View Template Agora Node Token Server Token server for Agora SDKs Ekaansh Arora 75 Deploy",".virtuoso-grid-item","https://railway.com/deploy/huuDOY|https://railway.com/new/template/huuDOY",0,0,0,0,""
"View Template Bun + Bao.js A simple Bao.js webserver running Bun Matt Reid 111 Deploy",".virtuoso-grid-item","https://railway.com/deploy/gxxk5g|https://railway.com/new/template/gxxk5g",0,0,0,0,""
"View Template Rust async-graphql Subgraph A federation-compatible GraphQL server implemented in Rust Dylan Anthony 13 Deploy",".virtuoso-grid-item","https://railway.com/deploy/1KF0vV|https://railway.com/new/template/1KF0vV",0,0,0,0,""
"View Template slash-create TypeScript Server A starter template to deploy a slash-create server. Snazzah 2 Deploy",".virtuoso-grid-item","https://railway.com/deploy/GL2qbv|https://railway.com/new/template/GL2qbv",0,0,0,0,""
"View Template slash-create Server A starter template to deploy a slash-create server. Snazzah 5 Deploy",".virtuoso-grid-item","https://railway.com/deploy/h6aVmv|https://railway.com/new/template/h6aVmv",0,0,0,0,""
"View Template DiscordGo A simple Discord bot written in Go opqr 163 Deploy",".virtuoso-grid-item","https://railway.com/deploy/TZ2dBZ|https://railway.com/new/template/TZ2dBZ",0,0,0,0,""
"View Template Hapi A one-click example Hapi server opqr 40 Deploy",".virtuoso-grid-item","https://railway.com/deploy/cixNdw|https://railway.com/new/template/cixNdw",0,0,0,0,""
"View Template Railway Blog The official Railway blog Faraz Patankar 141 Deploy",".virtuoso-grid-item","https://railway.com/deploy/EVFIqE|https://railway.com/new/template/EVFIqE",0,0,0,0,""
